BDP,CVP,EDU,EVP,FDP,GLP,Grüne,SP,SVP,Übrige,Gemeinde_ID,Gemeinde_Name
-100.0,207.311400287657,-100.0,-100.0,68.0290395430955,-94.0478765005799,-76.5793214144633,-68.9250341288849,-70.2848206186388,320.045389296695,5061,Airolo
-78.6758104791332,178.553424508625,-100.0,-97.6936205544536,63.3603354688709,-70.6596653687512,-90.0688477132281,-82.5737502126002,15.0995410014941,-84.5443867030813,1121,Alberswil
-100.0,493.358216097234,-100.0,-100.0,-88.4502494495037,-100.0,-39.3791021112393,-58.5422585304758,-42.109965895219,-98.2924372043782,6102,Albinen
167.556291335357,233.198447159927,-100.0,-100.0,-52.076337601834,22.9945786958545,-100.0,-35.9672152141897,-16.4288391565418,-97.9629957813643,3542,Albula/Alvra
411.796413640115,-91.8440512694589,10.8322936885271,114.477688980653,-84.7313218156604,-17.4634848961829,-44.4349174810624,-41.634262176384,63.9193372074143,-35.1001982776644,402,Alchenstorf
-74.9657567315292,-63.7069700763968,-95.8827234960618,-48.4256943190902,113.739152737999,-1.58553116828557,52.6774771573674,4.433867123751,-33.240802755207,-16.6465059638407,5851,Allaman
-100.0,316.378323355068,-100.0,-100.0,13.555787747368,-100.0,-40.8370513186377,-22.8115611996842,-72.4495137339174,28.7122656417265,6771,Alle
284.490165285448,-78.6072289916972,43.4911126822663,10.2959198679717,-11.6346565656776,-20.5403524253297,14.55453895426,-48.7226423362326,35.1878383058511,-54.2679588437393,630,Allmendingen
-36.5671369493059,-4.98890812294934,-71.7798370597951,3.34996917040737,-12.1931014777632,-10.9692081358862,51.595727491375,37.4862863715791,-7.40699365690869,-65.4298311199383,2762,Allschwil
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,26.5454538662438,1202.02640927727,1401,Alpnach
-100.0,11.2476423084897,-100.0,-100.0,-37.912597653335,-85.2066629190213,-97.2281201665345,-82.879306373256,147.361313089603,-100.0,1361,Alpthal
-25.2634463516106,131.989801267786,-100.0,-86.5277528291719,70.0584654062905,1.35707914697882,-62.9375384724465,-83.7132961031347,6.30496691596147,-95.8695046710001,1122,Altbüron
-100.0,76.3308249918925,-100.0,-100.0,-100.0,-100.0,467.893825233299,-100.0,23.3647871579774,-35.0948071290952,1201,Altdorf (UR)
-100.0,48.0213801554864,-100.0,-100.0,15.4440489059095,-40.3388704992693,-77.8851866938725,-40.1987070184719,64.088678819765,-100.0,1341,Altendorf
-87.1476118933341,134.864423452554,-87.754664707413,-77.9503403317036,-47.433405459591,-28.0057595392369,-48.3996140291129,5.94795898065894,14.1296039442795,-48.605159135055,2291,Alterswil
226.522961099691,-74.7117067311249,92.4767824881124,-11.7784048878052,-67.2226846971545,-37.4875621610865,-36.8836757295613,-36.848020676753,79.5700824780672,-54.4238067569406,211,Altikon
-74.6264786996209,352.22087976804,-100.0,-90.0205576512385,-14.276651111523,-40.2095613920852,-22.9208227651604,-69.3367611818276,-39.2451007262111,-92.9191508645717,1123,Altishofen
-19.639987142398,-21.3011760386791,84.3553236144988,-41.6332538192153,-5.56840465909607,117.64893331195,22.2473849986751,-28.9286842807634,24.5948823205023,-100.0,4641,Altnau
-100.0,80.7864324964188,-100.0,-100.0,10.6604936056179,-83.6376726225538,-13.8401175561649,10.2267765295649,-64.9459759191725,375.680653249607,5237,Alto Malcantone
-42.6753647781005,96.0022031149047,-43.003809976087,-22.968307167127,-40.62404696276,41.2721647397131,-37.0293782259803,-50.6133021265312,38.1009386394511,-57.0443651949063,3251,Altstätten
-57.6990143870352,156.234910841898,-100.0,-59.3316840071847,-26.9260582069305,8.47812149271459,14.0076138844857,-48.1044111933322,10.0541103022243,-89.3126140544469,1022,Altwis
34.457763807543,68.093463960262,-3.65848774135444,-24.0662521949599,-51.7430542418288,-13.4733655160479,-34.6796144564596,-68.7863234646662,58.0110116604686,-28.3760662745879,3311,Amden
63.3990742275309,-15.1619621495645,641.710179434741,-0.695134061569014,-57.0744522163534,-36.4553553975995,-49.2675962171746,-65.9178889031698,77.6640727712042,-90.7113389339536,4881,Amlikon-Bissegg
-20.7970694915712,-68.9879998428159,-93.7829632469511,-38.9966902459602,-25.8216605265158,23.0382457196272,-10.2286897929671,7.87514726592073,53.0937378627963,-51.906104343288,4191,Ammerswil
-2.64882078902717,-6.47200542618575,347.195029896345,24.0846519813277,1.55547229950876,-10.7671272951607,-30.1618238841746,-38.66905539828,35.8194473690976,-95.53198218907,4461,Amriswil
167.421237796875,-89.7486043980161,92.887453742731,132.028942894034,-67.6929969235731,26.1691632072883,-5.38780335250579,-28.5223233155545,61.0636091074105,-49.8587478091547,921,Amsoldingen
539.855097430243,-39.5967970040011,-100.0,-100.0,11.081992086848,52.9210097447093,-100.0,-22.0576215847473,-11.7876653494388,-84.6112091952222,3701,Andeer
31.0472590345179,-79.9723557903556,112.328262719404,302.48866264683,0.263491205986366,124.645240815968,-4.81927077698826,-37.5759695871345,15.8387537588909,-44.0618353610419,30,Andelfingen
-100.0,486.854460093897,-100.0,-100.0,-100.0,-100.0,34.6606551490244,-100.0,-25.8206390910875,-89.0421366372509,1202,Andermatt
157.769227383894,325.099097053907,-100.0,-100.0,-55.8563629111468,-10.704818033162,-100.0,-73.968394891229,-19.223208225887,-100.0,3611,Andiast
-3.42333636484855,107.920629475832,-26.4365777489794,-22.9997286056008,-9.56729045969302,82.856219325934,-63.3110674543011,-57.081146644248,16.3327184201797,-72.1351306837491,3441,Andwil (SG)
-35.7641562102364,8.34855730886261,-85.8620813408837,-90.4640597222317,141.066542182736,-61.4266655225108,8.7023867964545,-42.1537814615153,-38.2600983326665,32.3698171041138,6602,Anières
-100.0,239.891686805225,-100.0,-100.0,-10.6402504735062,-100.0,-35.4631668497624,20.2504824779503,-45.7943165340886,-43.8954739677356,6252,Anniviers
-9.7570033771706,-73.5827125270777,7.8890900154641,132.750206471957,-57.3519568924025,-18.3517529724583,265.726016657709,-30.034808628183,24.5732638631381,-77.8029016047022,2841,Anwil
-100.0,518.372563059656,-100.0,-100.0,-100.0,-100.0,-100.0,16.4911658360721,-100.0,29.3923558525047,3101,Appenzell
-56.6102208050403,-68.0091948734331,-51.5494049590874,-53.4233814625058,79.3243301393641,158.032454748753,46.8089098764222,13.8222757231945,-41.0904257863745,-47.4234134389092,5421,Apples
-100.0,70.0425106276569,-100.0,-100.0,-25.2101005727332,-97.2131261757124,9.65914283103353,47.0940375602914,-56.1562154045137,304.229688127427,5143,Aranno
-100.0,204.885169909921,-100.0,-100.0,-4.68120695554851,-100.0,47.8635250256466,3.44877605973917,-41.2891005416814,-63.6543599333629,6261,Arbaz
-100.0,46.6341210446787,-100.0,-100.0,52.6141327818019,-82.5619486773238,-46.3052454220593,-6.63514277688287,-68.0198277068218,446.550082078231,5001,Arbedo-Castione
-69.9061221480408,-68.0398351494697,128.66289372892,95.2934283761352,-14.7254442294972,-85.3072978651504,89.2077974635643,-25.2376164965167,57.3915947004632,-96.1508556647857,2881,Arboldswil
-39.0583998107985,37.7284127143327,153.225253387875,-16.7719143041725,-12.7279960020179,-9.36034196109826,-10.0144446786975,-2.58044837971616,14.020869595408,-97.3616143799817,4401,Arbon
414.258208388332,-87.4362159147034,-2.58854701076722,40.323761490279,-52.3190055383037,-13.6236025383812,-51.4265010442618,-47.397729302876,56.1744237892445,-49.0947687058687,381,Arch
-56.6183643140186,89.5532466917035,-100.0,-94.6376384159584,-8.30983319538368,-0.975828199663542,-40.1101684275239,47.7492681414222,-24.5297258542292,-54.5534293136721,2171,Arconciel
-100.0,218.005469694079,-100.0,-100.0,71.9150374755573,-100.0,-36.151168089043,-40.4372045761223,-40.4833799838605,-65.8572965629282,6021,Ardon
25.2222870486576,-56.9089128713077,-83.0869668166289,-44.0089585666293,-5.09507859215128,-47.836260505715,79.1919096481811,-27.4335819088871,49.0852554682342,-91.6487512497047,2821,Arisdorf
26.4503204569735,30.7674711157215,-22.0531207981761,-16.0019814917186,-29.5909977679681,-6.90145961423617,-26.5797809217947,-57.0382921896628,58.6548736455066,-73.6807996056082,4222,Aristau
-50.741326396292,-11.4362715636478,-80.0750175588908,-36.643395913979,19.2658465208522,-27.418145247026,213.241000650637,14.5741345421892,-36.6778079328995,-79.5662404777261,2763,Arlesheim
-8.0199990802,-62.0117050464736,-77.3086552352714,-66.8387891420721,141.085731513969,-4.74209407981835,106.53623435998,-62.2973962295487,-22.3163906604728,-49.5800202426881,5701,Arnex-sur-Nyon
-10.276506694956,-83.6516130719834,-81.771450445688,-84.30186094303,21.2646195831276,-22.6959890931068,62.0753012603467,20.7665570949777,5.86169763466824,5.19707293363716,5743,Arnex-sur-Orbe
78.5499523558417,-35.3186416587248,-66.4504585104004,-17.4504702821693,10.8902070955813,47.4102604111063,-26.7549198074085,-38.4094932038757,33.1702861336238,-54.2464067652209,4061,Arni (AG)
184.644823546919,-94.7771109589269,201.343747117247,37.0126833026109,-69.8922659801423,-34.7422828233334,-32.1771863602102,-62.3051299946396,102.132910737005,-55.1008279233807,602,Arni (BE)
-100.0,-10.8870895162792,-100.0,-100.0,57.6007563164146,-91.8608772346517,-34.4919046551508,12.0751633808844,-82.1898706460782,573.083347193023,5144,Arogno
337.542313002398,-37.624476322942,-100.0,-100.0,-5.99727036237757,70.5817362071545,-100.0,-27.4567736432291,27.1629572654019,-92.437343389986,3921,Arosa
-100.0,75.2090849102594,-100.0,-100.0,25.5764362496084,-23.0697739363062,-76.4754509665771,-17.6155254852224,30.1931118539324,-100.0,1362,Arth
-33.1709003114151,-40.9307268112417,-30.9030820165715,-36.4664284925049,51.3578873256876,25.82618303062,26.1307160259854,-23.3329152897821,0.670614310100426,-1.63739259964731,5702,Arzier-Le Muids
-100.0,55.1578314791547,-100.0,-100.0,98.2550628197869,-71.2083972765886,-55.243270805785,-40.762255145045,-41.1635769036627,242.56217188807,5091,Ascona
-60.6090086003665,4.23247221817265,-43.6569394724366,-87.9502517536687,63.9314002465456,-16.9976459119575,10.4885353667548,-3.40669164450542,-11.5380843272102,-45.7154198742632,5511,Assens
-100.0,-57.9840759647907,-100.0,-100.0,-48.8864029420728,-35.8693934389809,26.171972398379,6.8317197995162,-34.0599708350494,632.631356622065,5146,Astano
-71.3588399297212,73.3623079426531,-14.052846148108,-55.3108939852526,-27.8254454276772,-30.3953792534884,-5.42551411893207,32.5045133390605,-4.85636458464065,-56.3602703901631,2321,Attalens
-55.8648786284162,-82.7734711455642,28.9818252882548,306.364749082007,-55.73023823375,-79.9085840574615,-43.342776203966,-48.704037090927,111.143509628681,-39.2067933995946,4272,Attelwil
-100.0,205.214775499013,-100.0,-100.0,-100.0,-100.0,170.100128457069,-100.0,43.8747616117647,-34.5818847893536,1203,Attinghausen
242.961642356112,-87.1044539912641,86.7116202218723,-49.2838970085882,-30.4695906981431,-51.8394823707565,-63.5655744084595,-16.3517435784446,62.7914798900973,-72.2427556070459,971,Attiswil
-9.06771081249428,42.9029849903997,-50.2987857050738,-42.8413485148143,-8.26146707552584,13.5360147581402,-32.1863902201653,-39.5243886488818,36.1028390002339,-69.8523271782011,3231,Au (SG)
-40.6151928605965,-64.1064212955348,-54.5512283404556,4.37270544270814,92.7855966102902,13.0681976450066,45.6501575535959,2.4268772831892,-32.3107234186001,-6.34985392878888,5422,Aubonne
-88.6126831934591,101.558449934897,-86.8902319117975,-83.578290500041,-19.0937741231431,-29.241230124367,-66.85419824725,-31.3440194023456,43.6550836141499,-67.6335601141887,2061,Auboranges
99.1584998108364,-66.8888607575252,-76.1340787456072,198.418223263809,9.16583992933677,79.200594472779,-49.715923702678,-29.2247626851437,27.8302695254188,-72.8537524321143,4091,Auenstein
-16.9900130011588,-32.0945958020164,-65.1312807280589,-12.6446822450317,-6.89146611060337,-47.2241390813216,93.2980433797379,12.9381670868846,13.1064530677932,-85.6522213230947,2822,Augst
-100.0,450.702771832691,-100.0,-100.0,-89.3207428249496,-100.0,-63.5133466306915,-52.7212261382277,-23.6932811036286,-92.4631516633139,6191,Ausserberg
203.239851453451,-95.2853710503649,223.75055285272,90.5817174515235,-78.9345236183809,-36.7966352165511,-12.6285969882213,-65.2843668024781,98.5800382710088,-58.9430006551648,322,Auswil
-100.0,306.839298477102,-64.2410155551582,-100.0,79.1440032193995,-100.0,-100.0,-93.2311996570475,-26.2584856963151,-100.0,2172,Autafond
-94.5720244855976,76.7808872959394,-53.1323962937099,-53.0337276543282,-20.0334022180352,-61.4531674052802,-5.99261528544276,9.4157259378554,7.26199728282242,-15.5313540671073,2173,Autigny
10.0423803444981,107.689476643486,-41.8601521326019,95.5561549613945,-36.7593011316489,-38.2906510336316,-64.0674877911123,-63.2478568609322,43.4472574473397,-57.4695442064215,4223,Auw
-100.0,130.223345375049,-100.0,-100.0,17.3584233431738,-82.2295737355021,-51.8092325951012,-1.07697578991627,-61.1626159804048,309.21702527365,5324,Avegno Gordevio
-23.8032158167167,-75.4222729998062,426.933558414092,-68.4616020004355,40.7150973240976,-30.820201240799,-22.7015690470003,25.3122973083993,-6.41128509740426,-11.9389474943003,5451,Avenches
695.686197146051,7.08382801406058,-100.0,-100.0,-45.5831670596771,57.6090129005896,-100.0,-39.8125591126652,-7.24669623752193,-100.0,3681,Avers
-82.1639002260879,89.2044182824158,-87.2547603470104,-70.7306689372572,19.8355800319685,-35.0304756205954,0.25292380491353,29.2049232973096,-33.1759102076632,-41.2626023184489,2174,Avry
-77.5637190379323,-7.86631084000509,-79.3359966937595,-70.8800690250216,-8.48078096400245,-51.3153701802217,94.4689546277806,30.4912817481703,-34.896921285852,166.138357934835,6603,Avully
-63.1643741336358,76.5547628607019,-54.8026381867488,-91.6124973789054,40.2565455080228,-53.5335977902644,80.016477997359,-28.3882497581255,-46.8656126428706,113.668148980841,6604,Avusy
-100.0,207.458591521133,-100.0,-100.0,-21.9712873139415,-100.0,-7.40042115660304,44.2560530936971,-47.4447201602128,-52.2010211932147,6082,Ayent
-100.0,98.6131620078927,-100.0,-100.0,-2.72659986505771,-26.8811118099594,15.4544499830583,-15.2929378392084,10.7860573401823,-81.7152631115591,1701,Baar
12.9694075474236,-71.2178674706575,282.654360295512,172.771731371483,-3.51756982026767,55.0034709060292,-47.6819079623395,-12.0681647219864,20.3588051393592,-25.5233778764199,51,Bachenbülach
-42.159379559341,-94.8331895237751,864.304851022835,-15.8081829768823,-66.6537393425825,9.8867878172501,-22.4283177864787,-34.5614960549594,84.4646143874246,-73.2655076188693,81,Bachs
57.9841648990515,23.1820516499167,-47.2853577682655,-56.2682637921497,-0.119343116310755,31.089496332287,-46.4542002587969,-38.3210931532971,27.6664034248252,-51.823107236055,3291,Bad Ragaz
-4.5337896159952,11.7685829057658,31.8877730010957,-11.1187473360405,-18.4146581510977,-31.1198302076696,-39.8890650917839,-2.7031870681185,34.409728934976,-76.5557170316724,4323,Bad Zurzach
-6.95504636053599,-13.1448901805433,-69.7450208481338,15.7947999377238,11.7511456169613,88.5603472133252,63.9188177755313,20.2195136810333,-31.948232886518,-54.1124899301847,4021,Baden
-100.0,256.484617910615,-100.0,-100.0,60.3905068378823,-100.0,-27.4757264409627,-49.88481601657,-47.1578098617402,-54.3415390121197,6031,Bagnes
5.78652279699565,-18.9460524419041,35.1344587864925,44.196106705119,-16.7841923397124,27.3513366101647,-41.7905234972254,-39.0512329651354,51.5796358729297,-55.515904299882,4301,Baldingen
-100.0,87.0114549437507,-100.0,-100.0,32.9782682578592,-87.8837866666906,-42.4657840633459,-12.3089000517554,-76.1730938951654,487.533935149704,5242,Balerna
-45.6055197935063,49.064751039288,-39.2345066981297,-29.2748291336959,13.3489011903105,29.6286776117868,-31.2909533657617,-43.2554682909576,23.3233587402385,-59.243835630139,3232,Balgach
-43.5743725830846,-63.3542019138418,36.2707245060186,-33.9237369797641,7.76979817897765,-29.5749452511105,13.8578037051947,9.18796879868271,29.5761579869304,-40.6714973573492,5744,Ballaigues
21.8589625631274,-76.838280531851,-54.8054515924017,-71.6939407341884,55.6595792679488,-1.99103399459136,-18.1088866141357,-11.421620610068,11.9306030261238,19.2510199100389,5423,Ballens
-72.234289933853,126.919056921688,-100.0,-80.8424159266834,1.07779298679775,13.6751165169944,-49.1394818358278,-69.3811390946519,37.0522632092058,-87.1416237884042,1023,Ballwil
8.13733441470668,43.5544071202986,-100.0,-100.0,33.3242943981199,39.9888008959283,-44.9165879760781,-20.4665959703075,3.82451768792238,-76.9479022591055,2541,Balm bei Günsberg
-47.5949840913345,90.4856556019346,-9.50226244343893,-56.9838056680162,43.4974421551603,-50.5731849144376,-71.671388101983,-31.0710498409332,7.85044041924776,-73.2684328120012,2422,Balsthal
-100.0,366.424212551081,-100.0,-100.0,-82.7719520743782,-100.0,-84.5943545419694,-36.4531262511137,1.56012412651365,-98.6981664107841,6281,Baltschieder
428.077374683759,-98.3930476814892,-94.7740290145909,-86.9075674260278,-55.2269160603329,84.0151295359058,-40.101193747974,-56.8039969822151,62.9213768060817,-66.4540368695939,532,Bangerten
175.2217120254,-92.9482045625116,36.1948288087165,-0.628764894692868,-61.5675348631901,-25.2992091459751,-31.8409337792072,-13.1799098311349,71.6262567166586,-39.6832329787122,323,Bannwil
-44.0668959923931,105.266301675461,-93.5606426478637,-71.7685017140553,-7.8963670493409,-56.9689597246013,22.648779481836,-4.92558598749406,-8.60838693802947,-44.3570054530134,2243,Barberêche
-86.3343670625449,120.814342654838,-95.8046124091174,-78.9789000709462,37.9870401840802,-59.2943198593039,64.9438024266716,-30.5786812887773,-57.2082582887477,139.008706856728,6605,Bardonnex
12.5315200826237,-76.9753454042197,334.118064428916,352.131578531118,-25.3323845260791,13.1482850980121,-28.4178397888642,-45.6450660891754,47.0390614980099,-40.0443455254539,111,Bäretswil
281.452077314184,-87.4159993758336,342.928351381011,52.01523701364,-71.2009650145209,-9.46105296067211,-19.4522498291942,-6.56448826061454,32.4330634494139,-27.2529889228684,302,Bargen (BE)
-100.0,-100.0,145.098039215686,-100.0,-54.2403904820012,-100.0,-35.0802644003777,-20.4665959703075,132.189375920263,-65.4218533886583,2931,Bargen (SH)
326.280796928796,-77.1886875989969,117.106937228081,26.2300115507771,-67.4003213978019,102.00254523207,-10.1532588659059,-20.5574295644397,25.0100019014232,-57.7339072812566,403,Bäriswil
-54.1627643074118,104.806236634968,-35.8195416659536,-0.846821738664372,12.4574246131402,-65.9090409223474,-19.2259538549414,-58.154522659191,29.2375916341237,-98.9436411422197,2611,Bärschwil
-62.7295715047505,176.734104535124,-7.5828288896077,-83.4621904328772,19.3416367633589,-55.8872682172857,-62.1691749987204,1.42123006666728,-29.1327044161135,-86.1470111769173,2162,Bas-Intyamon
7.71937563798082,-11.022496781375,-15.3561635476397,-87.6712159879671,25.913066246137,56.3332417594927,-24.6826551786149,28.7985320196628,-13.0827010935581,-80.5604235494917,2280,Bas-Vully
24.2821816281108,-42.1759831214209,142.829180709061,-10.8980858450856,-51.0259092529688,6.54138912319588,-38.8115212944175,-28.0345731196595,77.8290337982278,-91.521995576904,4536,Basadingen-Schlattingen
-72.4796329467874,-47.9659624214356,-74.6681111926834,-0.00454940435952178,23.3872901799568,7.3998546780897,72.0357061024735,85.8512059160564,-42.8004590893748,-70.9642156757873,2701,Basel
-100.0,311.243394402977,-100.0,-100.0,30.5490775520861,-100.0,-51.1575656930742,-6.23825048076338,-76.2658204079695,-43.1340824959367,6807,Basse-Allaine
30.0594359114042,-58.8897777726379,207.991672365981,52.57990550232,-16.4015117125769,48.740393976554,-34.1085499317841,-5.23377034651956,26.0843581900295,-35.7345455698327,52,Bassersdorf
-30.9761695225277,-54.0320462306278,-95.5301269443948,-59.873086972751,38.2524372671452,11.43789347916,44.6567416068953,3.0361829982777,1.57532117321304,-24.2223595538682,5703,Bassins
305.217428001474,-86.3532334792245,-12.2664409326105,80.2956356869492,-55.5733922269107,30.900802118619,11.9726654407943,22.4039780497001,2.90017787370762,-44.4996526038105,533,Bätterkinden
-23.4007513109642,42.3617819627622,-52.2327514302617,10.464179688399,9.38020639778165,-22.5597588397563,-10.8150390617742,-5.40845694763292,1.92194175859328,-58.270360888805,2471,Bättwil
-100.0,162.142830393589,-100.0,-100.0,-100.0,-100.0,290.03161308864,-100.0,37.8855254669641,-69.9320464249203,1204,Bauen
-34.8041863695512,-74.0942648470478,85.3457387329704,-86.5686820039526,-9.13695229990279,-81.8898921188747,63.1761093651726,26.4183891977613,17.06194583711,30.8498584855001,5745,Baulmes
-23.9508867208397,-76.5190009406814,444.064457877873,332.337930100475,-50.7159022963678,-2.41077260703422,-26.7227257779867,-30.7990355715474,54.7832023558058,-35.9744608657611,297,Bauma
-59.1834571081744,-67.7237150004035,-23.1064975009612,20.3990368077055,-27.8214438103897,-12.4775900280919,40.4086973158794,-2.61923079588853,36.6560140120533,45.0926151926887,5746,Bavois
134.299117241763,-93.1439667130641,464.198685184404,175.953770912833,-75.7701323542003,-20.3939787948994,10.1722707056466,-47.7484298380229,71.7761774341196,-63.2020069804895,571,Beatenberg
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,184.918119530107,235.033141541279,1501,Beckenried
-100.0,30.0153418103336,-100.0,-100.0,32.6489655736668,-78.2652538744712,-69.1719996897311,-15.869181789326,-58.5700348115084,562.269019113551,5148,Bedano
-100.0,64.6954361973972,-100.0,-100.0,-14.4951081057188,-51.2628063389133,-83.177783908541,13.6641284826563,-60.8556234327116,532.016242694239,5149,Bedigliora
-100.0,303.067325623207,-100.0,-100.0,-15.8852485235492,-100.0,-69.7461426331857,-88.6748550896231,-50.5161169007254,327.023325142006,5063,Bedretto
-100.0,-100.0,770.348139255702,-100.0,-59.6879630436677,-100.0,-79.7652772157021,-43.1904256930768,125.717198194262,-7.37996443390617,2951,Beggingen
-57.0081404151518,-40.4460590179555,-91.3922034883096,-83.1525035379743,64.8361520836149,-12.0582517291062,69.9353991577588,-5.83625148170427,-19.1205677831857,29.6348441459776,5704,Begnins
4.01685977622805,79.7462245287956,-43.2013427202581,11.1684246100212,-34.9457843734207,-24.0885332079821,-46.6265591985655,-81.6330428905183,60.0190713795298,-26.02917605617,4224,Beinwil (Freiamt)
-78.4136499742506,195.842162202288,70.4103694709823,-100.0,70.1244460322726,-12.4024450667521,-42.5528782803204,-62.3669571131155,-35.4012679439128,-86.8524157371324,2612,Beinwil (SO)
