Bezirk_ID,Bezirk_Name,Bis 14’999,15’000-19’999,20’000-29’999,30’000-39’999,40’000-49’999,50’000-74999,75’000 und mehr
1001,La Broye,-41.9877125788985,-4.57502472403366,14.529561808024,9.46791885429277,4.24785552593514,7.07602181178193,-13.7181113539669
1002,La Glâne,-61.8273958191926,13.0759535380505,27.5938223977518,15.2297115251409,4.80853624103101,3.20211565115645,-17.2913058963706
1003,La Gruyère,12.7039316774315,16.6129859800454,12.0559409498187,8.31306478413612,2.54823266862696,3.72697201610981,-13.8584811204854
1004,La Sarine,-64.2284367320331,7.41461482931809,6.28272707453472,-5.13714014657233,-5.76246596582074,2.9103079485447,3.52439171256547
1005,See / Lac,-55.29022560673,-17.8125893259586,-3.63107518662531,1.09222654887431,0.821921423750949,-0.093656236438133,5.38060071910766
1006,Sense,-60.7688688578998,5.11071309511406,9.87826582030234,16.7335727631162,17.6810903988616,5.89916763203517,-19.5715790211555
1007,La Veveyse,0.675813067396347,-3.47410068151479,8.77595460932163,10.6994756466897,-5.08088074294047,-2.66203767288194,-2.42855737037964
1101,Gäu,-69.755302473111,-34.7253918454825,-14.3935888202148,11.0911969666495,21.3713825527728,14.4134084669968,-14.7664134306681
1102,Thal,-57.9414183433038,21.3181217370916,19.3404452299069,26.3204358997586,26.0149364716163,3.37246086812866,-29.4662248765376
1103,Bucheggberg,-64.1468157610054,-24.4667559927247,-4.74136736764028,6.88420056623995,6.487458358889,3.69943469523883,-1.37307611691581
1104,Dorneck,-55.3209117936848,-15.4873903702029,-24.5063252353014,-22.4470225847659,-15.9309747763709,-3.95661851792782,32.4515170015615
1105,Gösgen,-65.1836823346241,-8.40544197076026,1.21993391847899,4.73535334330093,24.352616198702,7.38214642915804,-14.7666449599075
1106,Wasseramt,-67.641391069168,-6.36453119999471,0.962361845292148,12.1250375796727,21.0143242223273,10.3047991023207,-18.7907085970765
1107,Lebern,-66.844194176679,-4.31382142373737,3.38143703882063,9.03081845893332,12.308551656335,5.33944867289897,-10.3199365846285
1108,Olten,-66.0438645418406,-9.72822862164571,2.41110062336427,4.60941187118442,13.572160240618,9.5645599242578,-12.1207048582093
1109,Solothurn,-65.7294759983147,10.7840309048247,7.71452954655902,-2.54932351879753,7.74505477987315,8.76502001583346,-9.28594872598744
1110,Thierstein,-62.7664800161796,-16.3293344638511,0.549768891471958,18.39915409717,14.9627268422376,8.69605309024515,-16.6594292835422
1200,Kt. Basel-Stadt,-42.6482696484124,20.3883368620758,9.6585507793856,-6.4246511300401,-4.78677402055634,-1.58509460639681,4.0896183903449
1301,Arlesheim,-56.1684002554319,-33.8526576795804,-31.6120612694116,-28.848648093711,-17.4031724719158,4.84420968340205,31.7535446879473
1302,Laufen,-61.541854429,-29.6677678621741,-11.263763150722,-3.72038430889519,13.2073506064891,11.6872404710587,-4.68748446747426
1303,Liestal,-61.1447560292315,-23.7393781406524,-23.1311273952738,-15.1576379879027,1.6802444238373,9.72865326423868,10.2042577436643
1304,Sissach,-68.6364269181539,-30.3068600069892,-16.060896460975,-8.39323537917193,5.09307203514455,8.3587336476364,5.81155950282208
1305,Waldenburg,-62.9074464292871,-14.305690959649,-12.9651680278092,3.25184635404401,6.68107564080391,7.33652623254266,-1.34107014425792
1401,Oberklettgau,-53.1462481212047,-19.9004379339588,-1.24352198660029,-2.3784099438549,5.21870178280677,9.48849371302014,-4.36343564960615
1402,Reiat,-64.9727564910028,-27.9971887008725,-9.30060839689406,-0.636216401474388,0.278948029685933,10.4559809559131,0.291159156571252
1403,Schaffhausen,-53.781538101271,14.928715891208,10.782417204115,12.3837120929072,14.5429188367395,5.27714902043202,-17.3724091670136
1404,Schleitheim,-75.5134731929279,45.4575288018575,27.3484808376147,25.1400070897787,14.1169392610475,-1.23187850360696,-23.0556687088516
1405,Stein,-41.0635340490564,16.8941218732896,16.6766755500313,10.8808359776637,17.7145729073605,-1.77855589075087,-14.8453350790414
1406,Unterklettgau,-52.6602388777141,2.45737527450556,25.9048513067457,18.6918992583992,10.5015633769608,4.43077577254423,-21.5037132730209
1501,Hinterland,-18.573309274896,25.9868937197219,25.2029153174846,23.696321098548,15.3278180975114,1.66093251693493,-26.984929083435
1502,Mittelland,-21.195307432185,-3.14671667894226,3.62410114201268,-2.360418082624,4.3318294293655,-5.43817540696439,4.24732632035669
1503,Vorderland,13.1735596602941,16.8983683332003,18.7862677366105,18.1402933627311,12.1295946593647,-0.395687448926252,-20.714245506771
1600,Kt. Appenzell i.Rh.,-20.7177831819415,25.2313609380676,19.1608771558762,12.4380842928289,14.5412120933832,-6.02476907786543,-13.0954582395025
1721,St. Gallen,-27.2571741987638,15.0087653218164,10.7867824699048,7.89938389843352,14.6806251741703,5.98833046581093,-17.9406657956729
1722,Rorschach,-22.1372663299949,7.33348621760113,14.0218293963264,10.1061889276694,11.5967105812975,1.53366291442678,-14.3502154258096
1723,Rheintal,-8.7556910983009,11.1784580315122,12.0601218278071,18.9191222019298,24.3728759276465,6.11653538810346,-28.1150728746313
1724,Werdenberg,99.6196969389662,26.3139472218507,10.6989167074592,14.9640288395262,21.889825518093,-0.118678451123455,-27.557186300161
1725,Sarganserland,99.8017670731215,12.5373585826573,13.9341972361185,27.7715282683938,19.0984653631531,-0.139585773042605,-31.5290660302179
1726,See-Gaster,-27.8354988896636,-13.2671880313078,-2.37276477677096,6.27155144409479,6.22682205845477,3.7693521877427,-5.03607955836051
1727,Toggenburg,10.813155380941,51.1860080187916,44.5706182546816,45.0746455265115,20.4741403462681,-8.21116379263103,-39.444192612186
1728,Wil,-45.642544316906,-0.712851021057925,6.09052841703575,8.31303947621369,13.7034650213251,6.10561342959255,-13.8453284831105
1821,Albula,1271.95417961796,16.6931076104951,-12.7907047463696,-1.02997251177983,-16.611503182832,-31.4924899838326,-42.8380673553464
1822,Bernina,19.7965246901015,72.1147614642208,63.0462228434394,49.8650481993994,9.15283212805835,-6.83061581503043,-45.8949876117679
1823,Hinterrhein,-12.8839993086635,2.75858535678151,15.9190347997064,15.9131980125927,11.1672676996549,4.63964089443329,-20.1247760515082
1824,Imboden,-76.7498793636855,-34.9584625021699,-9.87460929391345,0.998081171820209,2.31948952457663,10.3470937055597,0.301553315342984
1825,Inn,280.638806691277,4.16160875720881,9.95545556037891,20.2822914257539,12.9347028797034,-8.48176598221179,-28.0078479049357
1826,Landquart,-55.348005103232,-27.0504705073014,-5.55505760168964,7.86567523650046,8.00929275297584,9.77098925556352,-7.89341763138093
1827,Maloja / Maloggia,949.026819849227,118.739734611869,-14.9231415338518,-29.1171113351471,-29.301484854121,-26.3665478830895,-16.8722476404568
1828,Moesa,-11.4904519777579,40.0582009929172,27.8801816212521,26.9487135496318,8.41696708873836,13.6910920037324,-38.2897424165913
1829,Plessur,44.5190539116036,-25.2122375407864,-11.259102387047,4.27646424522965,12.932121299276,8.40796023759829,-12.0474483876762
1830,Prättigau-Davos,449.242601831811,43.0332726340285,6.3751546587681,4.77150669669149,-1.84685198163969,-9.75315726224651,-26.6541039009148
1831,Surselva,641.609223542616,18.6883752704288,24.4812362337756,18.9637028879757,0.621216487625587,-14.6299111997232,-45.5974142274412
1901,Aarau,-73.6283895291508,-26.686696014532,-17.2721262416126,-5.2040102511187,6.05920596764775,10.4869070465498,2.65135103405887
1902,Baden,-64.4669093303543,-25.1942223058744,-22.9731903836373,-13.9726518258559,-4.09694594629553,5.99101972056342,15.840232158925
1903,Bremgarten,-73.6807055676869,-23.7045558003416,-16.7826841320672,-3.66986583757291,-0.09380902145717,5.85833446291744,8.4366255920064
1904,Brugg,-70.0545354348602,-19.6731073760141,-15.7743010995315,-3.22716436968293,4.70675017296307,7.58591455654021,3.74014985013233
1905,Kulm,-70.4775387304655,-15.8614091952503,1.81946403770425,15.9316442803929,21.287742971262,11.4130856988738,-20.8051140583108
1906,Laufenburg,-64.8848582355376,-23.948188660922,-18.1826827247943,-2.68583588431932,3.61158555491059,5.99014409381622,6.20415829837415
1907,Lenzburg,-67.5686031872168,-29.9992130648697,-21.2381954804295,-7.48523353911572,9.26963493191073,10.7634419098779,3.09435223188732
1908,Muri,-72.0449378961449,-16.9935927632926,-11.9376343228491,-2.23334484129187,11.3038177757612,5.53660636605138,0.889104833892196
1909,Rheinfelden,-58.9105925583863,-25.5614195261583,-24.8443605229028,-13.3730295775339,-4.85656027510328,7.93199695104978,14.5098265954871
