Bezirk_ID,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Kanton_ABK,Bezirk_Name,Kanton_ID,Kanton_Name
244,68381.0,68790.0,69454.0,69731.0,69701.0,69990.0,70236.0,70670.0,71126.0,71567.0,72831.0,73584.0,74365.0,74802.0,75160.0,75443.0,75602.0,75018.0,75211.0,75789.0,75211.0,75527.0,75695.0,75628.0,75851.0,75736.0,75960.0,76154.0,76485.0,76957.0,77181.0,77611.0,77964.0,78508.0,79196.0,BE,Oberaargau,2,Bern
245,85591.0,86021.0,86471.0,86727.0,86928.0,87265.0,87579.0,87822.0,88127.0,88527.0,89449.0,89931.0,90651.0,90906.0,90999.0,91065.0,90893.0,91067.0,91675.0,91314.0,91324.0,91434.0,91722.0,91532.0,91647.0,91986.0,92083.0,92469.0,93082.0,93274.0,93677.0,94137.0,94525.0,95100.0,95573.0,BE,Emmental,2,Bern
246,374799.0,375826.0,377114.0,377661.0,378180.0,377549.0,377746.0,378508.0,378800.0,379121.0,377898.0,378972.0,378325.0,377736.0,377122.0,375980.0,374649.0,373258.0,373961.0,375627.0,376412.0,377185.0,378206.0,378746.0,379775.0,379669.0,380451.0,381929.0,384275.0,386217.0,388546.0,390906.0,395006.0,399002.0,402520.0,BE,Bern-Mittelland,2,Bern
247,85335.0,85885.0,86469.0,87387.0,87912.0,88586.0,89167.0,89887.0,90475.0,91147.0,92945.0,93912.0,94223.0,94702.0,95146.0,95746.0,96171.0,96444.0,96935.0,97436.0,97845.0,98341.0,99107.0,99911.0,100360.0,100947.0,101424.0,102315.0,103233.0,103540.0,104092.0,104647.0,104960.0,105564.0,106238.0,BE,Thun,2,Bern
248,14424.0,14521.0,14749.0,14910.0,15072.0,15148.0,15216.0,15239.0,15327.0,15395.0,15934.0,16182.0,16477.0,16773.0,16961.0,17081.0,17069.0,17087.0,16809.0,16673.0,16781.0,16524.0,16458.0,16442.0,16580.0,16579.0,16551.0,16645.0,16784.0,16951.0,16810.0,16826.0,16697.0,16754.0,16777.0,BE,Obersimmental-Saanen,2,Bern
249,32662.0,32725.0,33099.0,33137.0,33431.0,33818.0,34150.0,34486.0,34779.0,35130.0,36034.0,36493.0,37007.0,37429.0,37545.0,37616.0,37582.0,37638.0,38116.0,38142.0,38330.0,38377.0,38447.0,38639.0,38907.0,39030.0,38737.0,38781.0,38871.0,39033.0,39171.0,39103.0,39347.0,39491.0,39587.0,BE,Frutigen-Niedersimmental,2,Bern
250,40802.0,40940.0,41226.0,41227.0,41314.0,41446.0,41699.0,42036.0,42149.0,42459.0,43398.0,44096.0,44614.0,45247.0,45724.0,45914.0,45889.0,45630.0,45639.0,45820.0,45643.0,45536.0,45622.0,45711.0,46002.0,46062.0,45884.0,45999.0,46157.0,46455.0,46510.0,46481.0,46648.0,46862.0,47155.0,BE,Interlaken-Oberhasli,2,Bern
311,77812.0,77433.0,77369.0,76910.0,76269.0,75800.0,75163.0,74884.0,74906.0,74581.0,73313.0,74094.0,75055.0,75442.0,74951.0,74392.0,73893.0,73346.0,72771.0,72616.0,72446.0,73233.0,73422.0,73398.0,73525.0,73693.0,74236.0,74992.0,76156.0,76733.0,77491.0,78093.0,79478.0,80501.0,81057.0,LU,Luzern-Stadt,3,Luzern
312,66399.0,67304.0,68123.0,68928.0,69872.0,70724.0,72036.0,73296.0,74466.0,75679.0,77837.0,78915.0,80267.0,81190.0,82102.0,82835.0,83232.0,83802.0,84058.0,84976.0,85846.0,87185.0,88151.0,88496.0,88988.0,89482.0,90035.0,91315.0,92697.0,94227.0,95438.0,96625.0,97232.0,97958.0,98681.0,LU,Luzern-Land,3,Luzern
313,47328.0,48047.0,48611.0,49038.0,49759.0,50253.0,50811.0,51527.0,52142.0,52901.0,54007.0,54883.0,55850.0,56910.0,57709.0,58763.0,59420.0,59490.0,59581.0,59970.0,60168.0,60778.0,61184.0,61743.0,62192.0,62671.0,63209.0,64108.0,65001.0,65486.0,66081.0,67073.0,67818.0,68692.0,69693.0,LU,Hochdorf,3,Luzern
314,43382.0,44083.0,44598.0,45120.0,45678.0,46193.0,46967.0,47713.0,48510.0,49465.0,51692.0,52777.0,53798.0,54294.0,54899.0,55628.0,56115.0,56860.0,57431.0,58181.0,58574.0,59267.0,59682.0,60152.0,60654.0,61284.0,62124.0,63171.0,64193.0,65266.0,66624.0,67459.0,68230.0,69213.0,70296.0,LU,Sursee,3,Luzern
315,38901.0,39046.0,39503.0,39822.0,40075.0,40433.0,40708.0,40992.0,41360.0,41705.0,42956.0,43738.0,44646.0,45048.0,45623.0,46191.0,46343.0,46592.0,46623.0,46753.0,46734.0,46892.0,46835.0,46829.0,46786.0,46780.0,47033.0,47436.0,48199.0,48643.0,49174.0,49880.0,50432.0,51009.0,51725.0,LU,Willisau,3,Luzern
316,20599.0,20465.0,20393.0,20419.0,20592.0,20498.0,20447.0,20329.0,20377.0,20506.0,21619.0,21876.0,22214.0,22501.0,22657.0,22727.0,22806.0,22826.0,22790.0,22861.0,22705.0,22662.0,22615.0,22557.0,22586.0,22474.0,22473.0,22453.0,22496.0,22609.0,22802.0,22836.0,22892.0,22976.0,23152.0,LU,Entlebuch,3,Luzern
400,33523.0,33471.0,33595.0,33552.0,33589.0,33517.0,33456.0,33435.0,33544.0,33511.0,35029.0,35363.0,35544.0,35727.0,35933.0,35876.0,35861.0,35769.0,35612.0,35487.0,35190.0,34992.0,35209.0,35118.0,35083.0,35087.0,34948.0,34989.0,35162.0,35335.0,35422.0,35382.0,35693.0,35865.0,36008.0,UR,Kt. Uri,4,Uri
501,9656.0,9682.0,9684.0,9728.0,9804.0,9839.0,9973.0,10074.0,10207.0,10372.0,10781.0,10957.0,11183.0,11344.0,11496.0,11691.0,11847.0,11995.0,12240.0,12347.0,12489.0,12729.0,12855.0,13014.0,13067.0,13370.0,13549.0,13771.0,14022.0,14178.0,14385.0,14438.0,14632.0,14878.0,14949.0,SZ,Einsiedeln,5,Schwyz
502,1701.0,1681.0,1697.0,1695.0,1708.0,1712.0,1709.0,1710.0,1701.0,1720.0,1853.0,1895.0,1924.0,1967.0,1946.0,1955.0,1951.0,1972.0,1980.0,1962.0,1926.0,1912.0,1913.0,1923.0,1941.0,1972.0,1960.0,1970.0,2027.0,2040.0,2094.0,2108.0,2118.0,2169.0,2213.0,SZ,Gersau,5,Schwyz
503,16411.0,16613.0,16955.0,17396.0,17666.0,17996.0,18291.0,18576.0,18683.0,18838.0,19271.0,19593.0,20022.0,20249.0,20602.0,20931.0,21393.0,21761.0,22209.0,22747.0,23045.0,23933.0,24496.0,24946.0,25394.0,25917.0,26251.0,26833.0,27300.0,27153.0,27336.0,27550.0,27754.0,27884.0,28028.0,SZ,Höfe,5,Schwyz
504,7956.0,8078.0,8195.0,8272.0,8349.0,8445.0,8566.0,8710.0,8886.0,8999.0,9351.0,9664.0,9818.0,10079.0,10286.0,10475.0,10544.0,10593.0,10648.0,10834.0,10847.0,11101.0,11258.0,11531.0,11585.0,11636.0,11682.0,11810.0,11987.0,12139.0,12224.0,12238.0,12401.0,12426.0,12395.0,SZ,Küssnacht (SZ),5,Schwyz
505,23149.0,23493.0,23817.0,24220.0,24742.0,25239.0,25724.0,26068.0,26834.0,27500.0,28050.0,28866.0,29592.0,30264.0,30832.0,31314.0,31790.0,32125.0,32491.0,32942.0,33103.0,33816.0,34363.0,34699.0,34893.0,35267.0,35715.0,36418.0,37624.0,38110.0,38983.0,39473.0,40221.0,40908.0,41575.0,SZ,March,5,Schwyz
506,37724.0,37972.0,38218.0,38523.0,38606.0,38832.0,39095.0,39496.0,40098.0,40634.0,41769.0,42578.0,43551.0,44625.0,45414.0,46043.0,46263.0,46703.0,46911.0,47416.0,47445.0,47773.0,48342.0,48790.0,49109.0,49360.0,49675.0,50222.0,50759.0,51066.0,51708.0,52097.0,52704.0,53131.0,53599.0,SZ,Schwyz,5,Schwyz
